ID,Tipo,Numero,Ano,Sessao,Data_Sessao,Vereador,Resumo,Setor_Diretoria,Situacao,Resultado_Votacao,Oficio_Resposta,Status,Observacoes
2124-DEN-055,Denúncia,,2023,122ª Sessão Ordinária da 18ª Legislatura,2023-11-28,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou o caso concreto de moradores contemplados com casas populares pela CDHU que, durante atendimento da unidade móvel da CDHU na cidade, descobriram que já haviam quitado o financiamento havia até dois anos e continuaram recebendo e pagando carnês normalmente, sem que o sistema tivesse registrado a quitação; cobrou explicações de quem seria o responsável por essa falha de controle.","Diretoria Jurídica, Habitação e de Trânsito",Recebida pelo vereador,,,Pendente de Verificação,"O texto da sessão menciona a data de 27/11/2023 (122ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-11-28. Usada a data do texto. Caso relatado durante atendimento da CDHU móvel realizado no sábado anterior à sessão."
2124-DEN-056,Denúncia,,2023,122ª Sessão Ordinária da 18ª Legislatura,2023-11-28,Anderson Marcos Viana,"O vereador Anderson Marcos Viana denunciou o estado de abandono do Parque Ecológico, citando o exemplo concreto do piso do campinho de vôlei/areia, hoje coberto por terra dura e murundus, canos de PVC quebrados representando risco de acidente, grama invadindo a quadra e rede esportiva deteriorada; relatou que, na falta de resposta da administração, chegou a custear pessoalmente (via doador) um caminhão de areia para o local e se ofereceu a doar outro.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,,,Pendente de Verificação,"O texto da sessão menciona a data de 27/11/2023 (122ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-11-28. Usada a data do texto."
2124-IND-371,Indicação,235,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Anderson Marcos Viana,"Solicita concessão de bonificação extra (por exemplo, em forma de ticket) aos servidores municipais no mês de dezembro, como reconhecimento pelo trabalho realizado ao longo do ano.",,,,,Pendente de Análise,"Arquivo nomeado 2023-12-05, mas o texto indica 4 de dezembro de 2023 como data da sessão. Usei a data do texto."
2124-IND-372,Indicação,236,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Anderson Marcos Viana,"Solicita aquisição de um micro-ônibus com recursos próprios para o setor da saúde, devido ao desgaste e à ineficiência da atual frota de veículos.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-373,Indicação,237,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Anderson Marcos Viana,"Solicita restauração da estrada municipal do bairro Juriti, com pontos afunilados e bambus obstruindo a visibilidade, representando risco à segurança viária.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-374,Indicação,238,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Anderson Marcos Viana,"Solicita promoção de festividades de fim de ano na Praça do Centenário, resgatando a tradição realizada em anos anteriores, diante da demanda da população por eventos de integração social.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-375,Indicação,239,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,"Elio Furini Neto, Anderson Marcos Viana, Teresinha de Lourdes Freitas Regodanso, Paulo Sérgio Cordeiro, Valdir Aparecido de Oliveira","Reforçando a indicação 28/2022, solicita instituição de auxílio municipal oncológico para fornecimento de alimentos naturais e saudáveis a pacientes em tratamento de quimioterapia, radioterapia ou outros tratamentos oncológicos, para manutenção da imunidade.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-376,Indicação,240,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,"Elio Furini Neto, Anderson Marcos Viana","Reforçando a indicação 113/2022, solicita manutenção do ginásio de esportes Cícero Gomes (piso, iluminação, troca das redes laterais e retirada de grades nas proximidades da quadra), visando o campeonato de férias de 2024.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-377,Indicação,241,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,"Elio Furini Neto, Anderson Marcos Viana, Valdir Aparecido de Oliveira","Reforçando a indicação 98/2022, solicita instalação de academia ao ar livre no bairro Duas Barras, com o nome da pioneira Sandra Gonçalves Amaral, além de bebedouro de água potável, reforma dos banheiros públicos e pavimentação de cerca de 200 metros de acesso.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-378,Indicação,242,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Anderson Marcos Viana,Solicita parceria com a Associação Comercial para contratação de um vigilante/guarda noturno destinado a zelar pela segurança do comércio local.,,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-IND-379,Indicação,243,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-04,Reinaldo Codognato,"Solicita manutenção nos 'bigodes' (drenagem lateral) das estradas rurais, priorizando mão de obra manual nos trechos críticos durante o período chuvoso, como forma de economizar horas-máquina.",,,,,Pendente de Análise,Mesma observação sobre a data da sessão (texto indica 4/12/2023; arquivo nomeado 2023-12-05).
2124-REQ-074,Requerimento,053,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-05,Anderson Marcos Viana,"Requer o envio de ofício ao prefeito municipal solicitando cópias dos atos que formalizam o convênio firmado entre a Defesa Civil do Estado de São Paulo e o município, objetivando a transferência de equipamentos para ações de proteção e defesa civil.","Diretoria Jurídica, Habitação e de Trânsito",Normal,Aprovado,263/2023,Respondido,"O ofício 263/2023, lido na sessão de 11/12/2023 (referente ao ofício da Câmara nº 162/2023), informou que o projeto já havia sido elaborado e encaminhado à Defesa Civil do Estado, aguardando vistoria e posterior assinatura de convênio. O texto da sessão menciona a data de 4/12/2023 (123ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-12-05. Usada a data do texto."
2124-DEN-057,Denúncia,,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-05,Anderson Marcos Viana,"O vereador Anderson Marcos Viana relatou o caso concreto de uma criança de 1 ano e 1 mês do município que necessita de cirurgia de aproximadamente R$ 40-46 mil não coberta pelos convênios de saúde votados pela Câmara, cuja família recorreu a vaquinha nas redes sociais; afirmou que a Secretaria de Saúde está a par do caso há mais de 5 meses sem solução, e que a criança passou por diversos diagnósticos e avaliações médicas equivocadas antes da identificação correta da doença, o que atrasou o tratamento.",Diretoria de Saúde,Recebida pelo vereador,,,Pendente de Verificação,"O texto da sessão menciona a data de 4/12/2023 (123ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-12-05. Usada a data do texto. O vereador citou também o caso de um amigo que teria falecido após 6 meses de espera por atendimento em outra especialidade, sem detalhar mais."
2124-DEN-058,Denúncia,,2023,123ª Sessão Ordinária da 18ª Legislatura,2023-12-05,Anderson Marcos Viana,"O vereador Anderson Marcos Viana denunciou o estado de sucateamento do micro-ônibus ('branquinho') usado pelo setor de transporte da saúde para levar pacientes a Presidente Prudente, relatando caso concreto em que o veículo perdeu velocidade repentinamente (de 60 para 20 km/h) durante viagem, com ferragem do teto se soltando e impossibilidade de instalar cinto de segurança; cobrou da administração a aquisição de veículo novo com recursos próprios, já que o governo estadual não havia providenciado substituição.",Diretoria de Saúde,Feita/cobrada pelo vereador,,,Pendente de Verificação,"O texto da sessão menciona a data de 4/12/2023 (123ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-12-05. Usada a data do texto. Relacionada à indicação nº 236/2023, de mesma autoria, pedindo aquisição de micro-ônibus para a saúde."
2124-IND-380,Indicação,244,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Anderson Marcos Viana,"Solicita providências junto à empresa Neoenergia Elektro em razão da instabilidade elétrica em diversos pontos da cidade, que vem causando danos a aparelhos domésticos.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-381,Indicação,245,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Elio Furini Neto,"Reforçando a indicação 49/2021, solicita implantação de um aplicativo voltado à área da saúde do município, para agendamento de consultas, alertas de vacinação e acesso remoto a serviços de saúde.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-382,Indicação,246,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,"Elio Furini Neto, Anderson Marcos Viana, Paulo Sérgio Cordeiro, Teresinha de Lourdes Freitas Regodanso, Marisa Alves da Silva Costa","Reforçando a indicação 160/2022, solicita instituição de atendimento veterinário público a cada 15 dias, priorizando a população de baixa renda beneficiária de programas sociais e os casos de urgência/emergência.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-383,Indicação,247,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Reinaldo Codognato,"Solicita construção de uma canaleta na interseção da Rua das Palmeiras com a Alameda Paraíso, para escoamento eficiente das águas pluviais e preservação do pavimento.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-384,Indicação,248,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Anderson Marcos Viana,"Solicita projeto de lei que conceda incentivo financeiro adicional (equivalente a um 14º salário) aos agentes comunitários de saúde (ACS) e agentes de combate a endemias (ACE) do município, como reconhecimento pelo trabalho realizado.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-385,Indicação,249,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Reinaldo Codognato,"Solicita análise para flexibilizar o horário de ensino da rede municipal, especialmente para alunos da zona rural, devido à longa jornada de transporte e ao impacto do calor e da distância no desempenho escolar.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-IND-386,Indicação,250,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Reinaldo Codognato,"Solicita busca de recursos estaduais e/ou federais para a criação de um novo Centro Educacional Infantil (CEI), propondo funcionamento em horário comercial (das 8h às 18h) para atender pais e mães trabalhadores.",,,,,Pendente de Análise,"Conforme instrução do lote, usei data_sessao 2023-12-12 (arquivo 2023-12-12_2_sessao.txt), embora o texto da sessão mencione '11 de dezembro de 2023' como data da sessão."
2124-REQ-075,Requerimento,054,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Anderson Marcos Viana,"Requer o envio de ofício ao prefeito municipal solicitando esclarecimentos sobre as medidas adotadas diante da ausência do brasão do município em alguns veículos públicos municipais, especialmente os veículos de representação, tendo em vista resposta anterior (referente ao requerimento nº 35/2023) que indicava que medidas seriam implantadas.",Diretoria Administrativa,Normal,Aprovado,,Pendente,"O texto da sessão menciona a data de 11/12/2023 (124ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-12-12_2. Usada a data do texto. Trata-se de complemento ao requerimento nº 35/2023 (não incluído neste lote)."
2124-DEN-059,Denúncia,,2023,124ª Sessão Ordinária da 18ª Legislatura,2023-12-12,Anderson Marcos Viana,"O vereador Anderson Marcos Viana cobrou o paradeiro de aproximadamente 8 caminhões-truck de pedras portuguesas retiradas da Praça Álvaro de Oliveira Junqueira durante sua reforma e armazenadas no bairro Duas Barras, que desapareceram entre visitas suas ao local em 1º e 13 de julho de 2023; classificou como insatisfatória a resposta da administração (ofício 264/2023), que atribuiu a retirada à 'gestão anterior' e alegou desconhecimento do assunto, e cobrou explicações sobre por que o setor responsável nunca teria verificado o local em três anos.","Diretoria de Planejamento, Obras, Serviços e Manutenção",Feita/cobrada pelo vereador,,,Pendente de Verificação,"O texto da sessão menciona a data de 11/12/2023 (124ª Sessão Ordinária), enquanto o arquivo está nomeado como 2023-12-12_2. Usada a data do texto. Caso vinculado ao requerimento nº 50/2023 (ver arquivo de requerimentos); o vereador variou o número de caminhões citados entre sessões (4, depois 8), dizendo evitar cravar o número exato 'para não dar processo' - possível exagero retórico, mantido conforme relatado."
